date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-01-31,BKK,arrival,22:00,KKC Khon Kaen,FD4504,,1h 0m,22:00 | Thai AirAsia | KKC Khon Kaen | FD4504 | 1h 0m | DETAILS,2026-01-28T09:51:46.390560
2026-01-31,BKK,arrival,22:00,ICN Seoul,OZ741,,5h 55m,22:00 | Asiana | ICN Seoul | OZ741 | 5h 55m | DETAILS,2026-01-28T09:51:46.453093
2026-01-31,BKK,arrival,22:00,KIX Osaka,TG673,,6h 35m,22:00 | Thai Airways | KIX Osaka | TG673 | 6h 35m | DETAILS,2026-01-28T09:51:46.516020
2026-01-31,BKK,arrival,22:00,MNL Manila,TG625,,3h 15m,22:00 | Thai Airways | MNL Manila | TG625 | 3h 15m | DETAILS,2026-01-28T09:51:46.589650
2026-01-31,BKK,arrival,22:05,KBV Krabi,FD4409,,1h 35m,22:05 | Thai AirAsia | KBV Krabi | FD4409 | 1h 35m | DETAILS,2026-01-28T09:51:46.660968
2026-01-31,BKK,arrival,22:05,UTH Udon Thani,TG9,,1h 10m,22:05 | Thai Airways | UTH Udon Thani | TG9 | 1h 10m | DETAILS,2026-01-28T09:51:46.730886
2026-01-31,BKK,arrival,22:10,KKC Khon Kaen,TG47,,1h 0m,22:10 | Thai Airways | KKC Khon Kaen | TG47 | 1h 0m | DETAILS,2026-01-28T09:51:46.818710
2026-01-31,BKK,arrival,22:10,KUL Kuala Lumpur,TG418,,2h 5m,22:10 | Thai Airways | KUL Kuala Lumpur | TG418 | 2h 5m | DETAILS,2026-01-28T09:51:46.941590
2026-01-31,BKK,arrival,22:10,SIN Singapore,TR614,,2h 45m,22:10 | Scoot | SIN Singapore | TR614 | 2h 45m | DETAILS,2026-01-28T09:51:47.035068
2026-01-31,BKK,arrival,22:10,CNX Chiang Mai,VZ2107,,1h 20m,22:10 | Vietjet Thailand | CNX Chiang Mai | VZ2107 | 1h 20m | DETAILS,2026-01-28T09:51:47.117069
2026-01-31,BKK,arrival,22:10,HKT Phuket,VZ2305,,1h 30m,22:10 | Vietjet Thailand | HKT Phuket | VZ2305 | 1h 30m | DETAILS,2026-01-28T09:51:47.235166
2026-01-31,BKK,arrival,22:10,KBV Krabi,VZ345,,1h 25m,22:10 | Vietjet Thailand | KBV Krabi | VZ345 | 1h 25m | DETAILS,2026-01-28T09:51:47.306065
2026-01-31,BKK,arrival,22:15,DPS Denpasar,TG440,,4h 15m,22:15 | Thai Airways | DPS Denpasar | TG440 | 4h 15m | DETAILS,2026-01-28T09:51:47.369924
2026-01-31,BKK,arrival,22:15,HAN Hanoi,TG565,,1h 50m,22:15 | Thai Airways | HAN Hanoi | TG565 | 1h 50m | DETAILS,2026-01-28T09:51:47.434580
2026-01-31,BKK,arrival,22:15,HDY Hat Yai,TG268,,1h 35m,22:15 | Thai Airways | HDY Hat Yai | TG268 | 1h 35m | DETAILS,2026-01-28T09:51:47.499899
2026-01-31,BKK,arrival,22:15,HKT Phuket,TG222,,1h 35m,22:15 | Thai Airways | HKT Phuket | TG222 | 1h 35m | DETAILS,2026-01-28T09:51:47.582963
2026-01-31,BKK,arrival,22:15,KTI Phnom Penh,TG585,,1h 20m,22:15 | Thai Airways | KTI Phnom Penh | TG585 | 1h 20m | DETAILS,2026-01-28T09:51:47.649032
2026-01-31,BKK,arrival,22:15,NRT Tokyo,ZG51,,7h 15m,22:15 | Zipair | NRT Tokyo | ZG51 | 7h 15m | DETAILS,2026-01-28T09:51:47.714947
2026-01-31,BKK,arrival,22:20,SIN Singapore,TG410,,2h 20m,22:20 | Thai Airways | SIN Singapore | TG410 | 2h 20m | DETAILS,2026-01-28T09:51:47.778502
2026-01-31,BKK,arrival,22:25,PVG Shanghai,FM853,,4h 25m,22:25 | Shanghai Airlines | PVG Shanghai | FM853 | 4h 25m | DETAILS,2026-01-28T09:51:47.842659
2026-01-31,BKK,arrival,22:25,CNX Chiang Mai,TG121,,1h 20m,22:25 | Thai Airways | CNX Chiang Mai | TG121 | 1h 20m | DETAILS,2026-01-28T09:51:47.911390
2026-01-31,BKK,arrival,22:30,CAN Guangzhou,CZ361,,3h 10m,22:30 | China Southern | CAN Guangzhou | CZ361 | 3h 10m | DETAILS,2026-01-28T09:51:48.000863
2026-01-31,BKK,arrival,22:30,HKT Phuket,FD4115,,1h 30m,22:30 | Thai AirAsia | HKT Phuket | FD4115 | 1h 30m | DETAILS,2026-01-28T09:51:48.098616
2026-01-31,BKK,arrival,22:30,NRT Tokyo,TG677,,7h 0m,22:30 | Thai Airways | NRT Tokyo | TG677 | 7h 0m | DETAILS,2026-01-28T09:51:48.206937
2026-01-31,BKK,arrival,22:35,KMG Kunming,MU9621,,2h 30m,22:35 | China Eastern | KMG Kunming | MU9621 | 2h 30m | DETAILS,2026-01-28T09:51:48.286847
2026-01-31,BKK,arrival,22:35,USM Koh Samui,PG180,,1h 15m,22:35 | Bangkok Airways | USM Koh Samui | PG180 | 1h 15m | DETAILS,2026-01-28T09:51:48.403918
2026-01-31,BKK,arrival,22:35,CGK Jakarta,TG436,,3h 30m,22:35 | Thai Airways | CGK Jakarta | TG436 | 3h 30m | DETAILS,2026-01-28T09:51:48.471499
2026-01-31,BKK,arrival,22:45,TPE Taipei,VZ569,,3h 55m,22:45 | Vietjet Thailand | TPE Taipei | VZ569 | 3h 55m | DETAILS,2026-01-28T09:51:48.559870
2026-01-31,BKK,arrival,22:55,NRT Tokyo,NQ1,,7h 20m,22:55 | Air Japan | NRT Tokyo | NQ1 | 7h 20m | DETAILS,2026-01-28T09:51:48.645160
2026-01-31,BKK,arrival,22:55,HKT Phuket,VZ309,,1h 35m,22:55 | Vietjet Thailand | HKT Phuket | VZ309 | 1h 35m | DETAILS,2026-01-28T09:51:48.712143
2026-01-31,BKK,arrival,23:00,MNL Manila,PR732,,3h 50m,23:00 | PAL | MNL Manila | PR732 | 3h 50m | DETAILS,2026-01-28T09:51:48.776029
2026-01-31,BKK,arrival,23:05,CNX Chiang Mai,PG220,,1h 25m,23:05 | Bangkok Airways | CNX Chiang Mai | PG220 | 1h 25m | DETAILS,2026-01-28T09:51:48.846995
2026-01-31,BKK,arrival,23:10,KUL Kuala Lumpur,MH796,,2h 10m,23:10 | Malaysia Airlines | KUL Kuala Lumpur | MH796 | 2h 10m | DETAILS,2026-01-28T09:51:48.914370
2026-01-31,BKK,arrival,23:15,HKG Hong Kong,EK385,,3h 15m,23:15 | Emirates | HKG Hong Kong | EK385 | 3h 15m | DETAILS,2026-01-28T09:51:48.976153
2026-01-31,BKK,arrival,23:20,JJN Jinjiang,AQ1435,,4h 20m,23:20 | 9 Air | JJN Jinjiang | AQ1435 | 4h 20m | DETAILS,2026-01-28T09:51:49.038266
2026-01-31,BKK,arrival,23:20,ICN Seoul,KE653,,6h 15m,23:20 | Korean Air | ICN Seoul | KE653 | 6h 15m | DETAILS,2026-01-28T09:51:49.102875
2026-01-31,BKK,arrival,23:20,HDY Hat Yai,VZ329,,1h 30m,23:20 | Vietjet Thailand | HDY Hat Yai | VZ329 | 1h 30m | DETAILS,2026-01-28T09:51:49.198385
2026-01-31,BKK,arrival,23:25,AUH Abu Dhabi,EY400,,6h 5m,23:25 | Etihad | AUH Abu Dhabi | EY400 | 6h 5m | DETAILS,2026-01-28T09:51:49.296001
2026-01-31,BKK,arrival,23:25,PEK Beijing,HU7995,,5h 30m,23:25 | Hainan Airlines | PEK Beijing | HU7995 | 5h 30m | DETAILS,2026-01-28T09:51:49.404104
2026-01-31,BKK,arrival,23:25,HKT Phuket,PG280,,1h 35m,23:25 | Bangkok Airways | HKT Phuket | PG280 | 1h 35m | DETAILS,2026-01-28T09:51:49.494500
2026-01-31,BKK,arrival,23:35,NRT Tokyo,JL707,,7h 10m,23:35 | JAL | NRT Tokyo | JL707 | 7h 10m | DETAILS,2026-01-28T09:51:49.573052
2026-01-31,BKK,arrival,23:35,CAN Guangzhou,KQ887,,2h 55m,23:35 | Kenya Airways | CAN Guangzhou | KQ887 | 2h 55m | DETAILS,2026-01-28T09:51:49.691936
2026-01-31,BKK,arrival,23:35,KTI Phnom Penh,PG936,,1h 50m,23:35 | Bangkok Airways | KTI Phnom Penh | PG936 | 1h 50m | DETAILS,2026-01-28T09:51:49.758805
2026-01-31,BKK,arrival,23:40,PUS Busan,7C2551,,6h 10m,23:40 | Jeju Air | PUS Busan | 7C2551 | 6h 10m | DETAILS,2026-01-28T09:51:49.822602
2026-01-31,BKK,arrival,23:40,TPE Taipei,BR205,,3h 55m,23:40 | EVA Air | TPE Taipei | BR205 | 3h 55m | DETAILS,2026-01-28T09:51:49.888397
2026-01-31,BKK,arrival,23:45,ICN Seoul,7C2503,,6h 15m,23:45 | Jeju Air | ICN Seoul | 7C2503 | 6h 15m | DETAILS,2026-01-28T09:51:49.951582
2026-01-31,BKK,arrival,23:45,HKT Phuket,FD4420,,1h 25m,23:45 | Thai AirAsia | HKT Phuket | FD4420 | 1h 25m | DETAILS,2026-01-28T09:51:50.016636
2026-01-31,BKK,arrival,23:50,PUS Busan,LJ21,,6h 10m,23:50 | Jin Air | PUS Busan | LJ21 | 6h 10m | DETAILS,2026-01-28T09:51:50.080244
2026-01-31,BKK,arrival,23:50,CNX Chiang Mai,VZ119,,1h 10m,23:50 | Vietjet Thailand | CNX Chiang Mai | VZ119 | 1h 10m | DETAILS,2026-01-28T09:51:50.149676
2026-01-31,BKK,arrival,23:55,KIX Osaka,MM91,,6h 45m,23:55 | Peach Aviation | KIX Osaka | MM91 | 6h 45m | DETAILS,2026-01-28T09:51:50.213940
